"","Country","Country.Code","year","Region","IncomeGroup","population","rural.population","hiv.cases","san.access","motor.vehicles","gas.price","co2.emission","mobile.users","internet.users"
"1866","East Asia and the Pacific (IFC classification)","CEA",1970,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867","East Asia and the Pacific (IFC classification)","CEA",1971,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868","East Asia and the Pacific (IFC classification)","CEA",1972,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869","East Asia and the Pacific (IFC classification)","CEA",1973,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870","East Asia and the Pacific (IFC classification)","CEA",1974,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871","East Asia and the Pacific (IFC classification)","CEA",1975,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","East Asia and the Pacific (IFC classification)","CEA",1976,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","East Asia and the Pacific (IFC classification)","CEA",1977,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","East Asia and the Pacific (IFC classification)","CEA",1978,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","East Asia and the Pacific (IFC classification)","CEA",1979,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876","East Asia and the Pacific (IFC classification)","CEA",1980,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877","East Asia and the Pacific (IFC classification)","CEA",1981,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878","East Asia and the Pacific (IFC classification)","CEA",1982,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879","East Asia and the Pacific (IFC classification)","CEA",1983,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880","East Asia and the Pacific (IFC classification)","CEA",1984,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881","East Asia and the Pacific (IFC classification)","CEA",1985,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882","East Asia and the Pacific (IFC classification)","CEA",1986,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883","East Asia and the Pacific (IFC classification)","CEA",1987,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884","East Asia and the Pacific (IFC classification)","CEA",1988,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885","East Asia and the Pacific (IFC classification)","CEA",1989,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886","East Asia and the Pacific (IFC classification)","CEA",1990,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1887","East Asia and the Pacific (IFC classification)","CEA",1991,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888","East Asia and the Pacific (IFC classification)","CEA",1992,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889","East Asia and the Pacific (IFC classification)","CEA",1993,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1890","East Asia and the Pacific (IFC classification)","CEA",1994,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891","East Asia and the Pacific (IFC classification)","CEA",1995,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892","East Asia and the Pacific (IFC classification)","CEA",1996,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1893","East Asia and the Pacific (IFC classification)","CEA",1997,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894","East Asia and the Pacific (IFC classification)","CEA",1998,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895","East Asia and the Pacific (IFC classification)","CEA",1999,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896","East Asia and the Pacific (IFC classification)","CEA",2000,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1897","East Asia and the Pacific (IFC classification)","CEA",2001,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898","East Asia and the Pacific (IFC classification)","CEA",2002,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899","East Asia and the Pacific (IFC classification)","CEA",2003,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1900","East Asia and the Pacific (IFC classification)","CEA",2004,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901","East Asia and the Pacific (IFC classification)","CEA",2005,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902","East Asia and the Pacific (IFC classification)","CEA",2006,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1903","East Asia and the Pacific (IFC classification)","CEA",2007,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","East Asia and the Pacific (IFC classification)","CEA",2008,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905","East Asia and the Pacific (IFC classification)","CEA",2009,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906","East Asia and the Pacific (IFC classification)","CEA",2010,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1907","East Asia and the Pacific (IFC classification)","CEA",2011,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908","East Asia and the Pacific (IFC classification)","CEA",2012,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909","Europe and Central Asia (IFC classification)","CEU",1960,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910","Europe and Central Asia (IFC classification)","CEU",1961,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1911","Europe and Central Asia (IFC classification)","CEU",1962,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912","Europe and Central Asia (IFC classification)","CEU",1963,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913","Europe and Central Asia (IFC classification)","CEU",1964,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","Europe and Central Asia (IFC classification)","CEU",1965,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","Europe and Central Asia (IFC classification)","CEU",1966,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916","Europe and Central Asia (IFC classification)","CEU",1967,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1917","Europe and Central Asia (IFC classification)","CEU",1968,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1918","Europe and Central Asia (IFC classification)","CEU",1969,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919","Europe and Central Asia (IFC classification)","CEU",1970,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920","Europe and Central Asia (IFC classification)","CEU",1971,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921","Europe and Central Asia (IFC classification)","CEU",1972,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922","Europe and Central Asia (IFC classification)","CEU",1973,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923","Europe and Central Asia (IFC classification)","CEU",1974,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924","Europe and Central Asia (IFC classification)","CEU",1975,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925","Europe and Central Asia (IFC classification)","CEU",1976,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926","Europe and Central Asia (IFC classification)","CEU",1977,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927","Europe and Central Asia (IFC classification)","CEU",1978,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928","Europe and Central Asia (IFC classification)","CEU",1979,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929","Europe and Central Asia (IFC classification)","CEU",1980,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930","Europe and Central Asia (IFC classification)","CEU",1981,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931","Europe and Central Asia (IFC classification)","CEU",1982,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932","Europe and Central Asia (IFC classification)","CEU",1983,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1933","Europe and Central Asia (IFC classification)","CEU",1984,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934","Europe and Central Asia (IFC classification)","CEU",1985,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1935","Europe and Central Asia (IFC classification)","CEU",1986,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936","Europe and Central Asia (IFC classification)","CEU",1987,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1937","Europe and Central Asia (IFC classification)","CEU",1988,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1938","Europe and Central Asia (IFC classification)","CEU",1989,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1939","Europe and Central Asia (IFC classification)","CEU",1990,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1940","Europe and Central Asia (IFC classification)","CEU",1991,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941","Europe and Central Asia (IFC classification)","CEU",1992,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942","Europe and Central Asia (IFC classification)","CEU",1993,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943","Europe and Central Asia (IFC classification)","CEU",1994,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944","Europe and Central Asia (IFC classification)","CEU",1995,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945","Europe and Central Asia (IFC classification)","CEU",1996,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946","Europe and Central Asia (IFC classification)","CEU",1997,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947","Europe and Central Asia (IFC classification)","CEU",1998,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948","Europe and Central Asia (IFC classification)","CEU",1999,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1949","Europe and Central Asia (IFC classification)","CEU",2000,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1950","Europe and Central Asia (IFC classification)","CEU",2001,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951","Europe and Central Asia (IFC classification)","CEU",2002,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952","Europe and Central Asia (IFC classification)","CEU",2003,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1953","Europe and Central Asia (IFC classification)","CEU",2004,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954","Europe and Central Asia (IFC classification)","CEU",2005,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1955","Europe and Central Asia (IFC classification)","CEU",2006,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956","Europe and Central Asia (IFC classification)","CEU",2007,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1957","Europe and Central Asia (IFC classification)","CEU",2008,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1958","Europe and Central Asia (IFC classification)","CEU",2009,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1959","Europe and Central Asia (IFC classification)","CEU",2010,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1960","Europe and Central Asia (IFC classification)","CEU",2011,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1961","Europe and Central Asia (IFC classification)","CEU",2012,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1962","Switzerland","CHE",1960,"Europe & Central Asia","High income",5327827,2609623,NA,NA,NA,NA,19523.108,0,NA
"1963","Switzerland","CHE",1961,"Europe & Central Asia","High income",5434294,2627014,NA,NA,NA,NA,20388.52,NA,NA
"1964","Switzerland","CHE",1962,"Europe & Central Asia","High income",5573815,2658810,NA,NA,NA,NA,24150.862,NA,NA
"1965","Switzerland","CHE",1963,"Europe & Central Asia","High income",5694247,2679838,NA,NA,NA,NA,29101.312,NA,NA
"1966","Switzerland","CHE",1964,"Europe & Central Asia","High income",5789228,2687510,NA,NA,NA,NA,28166.227,NA,NA
"1967","Switzerland","CHE",1965,"Europe & Central Asia","High income",5856472,2681269,NA,NA,NA,NA,30370.094,0,NA
"1968","Switzerland","CHE",1966,"Europe & Central Asia","High income",5918002,2672144,NA,NA,NA,NA,31525.199,NA,NA
"1969","Switzerland","CHE",1967,"Europe & Central Asia","High income",5991785,2667698,NA,NA,NA,NA,32559.293,NA,NA
"1970","Switzerland","CHE",1968,"Europe & Central Asia","High income",6067714,2663265,NA,NA,NA,NA,36028.275,NA,NA
"1971","Switzerland","CHE",1969,"Europe & Central Asia","High income",6136387,2654736,NA,NA,NA,NA,38096.463,NA,NA
"1972","Switzerland","CHE",1970,"Europe & Central Asia","High income",6180877,2635031,NA,NA,NA,NA,40296.663,0,NA
"1973","Switzerland","CHE",1971,"Europe & Central Asia","High income",6213399,2648884,NA,NA,NA,NA,41943.146,NA,NA
"1974","Switzerland","CHE",1972,"Europe & Central Asia","High income",6260956,2669146,NA,NA,NA,NA,42973.573,NA,NA
"1975","Switzerland","CHE",1973,"Europe & Central Asia","High income",6307347,2688910,NA,NA,NA,NA,46262.872,NA,NA
"1976","Switzerland","CHE",1974,"Europe & Central Asia","High income",6341405,2703417,NA,NA,NA,NA,41481.104,NA,NA
"1977","Switzerland","CHE",1975,"Europe & Central Asia","High income",6338632,2702222,NA,NA,NA,NA,39097.554,0,NA
"1978","Switzerland","CHE",1976,"Europe & Central Asia","High income",6302504,2690413,NA,NA,NA,NA,40483.68,0,NA
"1979","Switzerland","CHE",1977,"Europe & Central Asia","High income",6281174,2684888,NA,NA,NA,NA,41085.068,0,NA
"1980","Switzerland","CHE",1978,"Europe & Central Asia","High income",6281738,2688709,NA,NA,NA,NA,42218.171,0,NA
"1981","Switzerland","CHE",1979,"Europe & Central Asia","High income",6294365,2697702,NA,NA,NA,NA,39911.628,0,NA
"1982","Switzerland","CHE",1980,"Europe & Central Asia","High income",6319408,2712037,NA,NA,NA,NA,40538.685,0,NA
"1983","Switzerland","CHE",1981,"Europe & Central Asia","High income",6354074,2623648,NA,NA,NA,NA,38859.199,0,NA
"1984","Switzerland","CHE",1982,"Europe & Central Asia","High income",6391309,2535151,NA,NA,NA,NA,36629.663,0,NA
"1985","Switzerland","CHE",1983,"Europe & Central Asia","High income",6418773,2441727,NA,NA,NA,NA,40069.309,0,NA
"1986","Switzerland","CHE",1984,"Europe & Central Asia","High income",6441865,2345818,NA,NA,NA,NA,39174.561,0,NA
"1987","Switzerland","CHE",1985,"Europe & Central Asia","High income",6470365,2251040,NA,NA,NA,NA,39827.287,0,NA
"1988","Switzerland","CHE",1986,"Europe & Central Asia","High income",6504124,2159057,NA,NA,NA,NA,42295.178,0,NA
"1989","Switzerland","CHE",1987,"Europe & Central Asia","High income",6545106,2068280,NA,NA,NA,NA,40252.659,5487,NA
"1990","Switzerland","CHE",1988,"Europe & Central Asia","High income",6593386,1978385,NA,NA,NA,NA,40711.034,30871,NA
"1991","Switzerland","CHE",1989,"Europe & Central Asia","High income",6646912,1888441,NA,NA,NA,NA,39467.921,73050,NA
"1992","Switzerland","CHE",1990,"Europe & Central Asia","High income",6715519,1800834,NA,6715519,NA,NA,42863.563,125826,40005
"1993","Switzerland","CHE",1991,"Europe & Central Asia","High income",6799978,1818124,NA,NA,NA,NA,41998.151,176110,80237
"1994","Switzerland","CHE",1992,"Europe & Central Asia","High income",6875364,1832862,NA,NA,NA,NA,43065.248,216992,120437
"1995","Switzerland","CHE",1993,"Europe & Central Asia","High income",6938265,1844163,NA,NA,NA,NA,40762.372,259497,150371
"1996","Switzerland","CHE",1994,"Europe & Central Asia","High income",6993795,1853412,NA,NA,NA,NA,41319.756,333785,190232
"1997","Switzerland","CHE",1995,"Europe & Central Asia","High income",7040687,1860290,NA,7040687,NA,1.02,39233.233,448674,250086
"1998","Switzerland","CHE",1996,"Europe & Central Asia","High income",7071850,1872145,NA,NA,NA,NA,39929.963,663860,321745
"1999","Switzerland","CHE",1997,"Europe & Central Asia","High income",7088906,1880290,NA,NA,NA,NA,41466.436,1044192,1070425
"2000","Switzerland","CHE",1998,"Europe & Central Asia","High income",7110001,1889525,NA,NA,NA,0.86,41829.469,1697728,1763280
"2001","Switzerland","CHE",1999,"Europe & Central Asia","High income",7143991,1902216,NA,NA,NA,NA,40700.033,3060584,2428957
"2002","Switzerland","CHE",2000,"Europe & Central Asia","High income",7184250,1916614,NA,7184250,3840034,0.78,39049.883,4650604,3383782
"2003","Switzerland","CHE",2001,"Europe & Central Asia","High income",7229854,1926828,NA,NA,3931793,NA,42962.572,5297090,3983650
"2004","Switzerland","CHE",2002,"Europe & Central Asia","High income",7284753,1939493,NA,NA,4008356,0.89,40718.368,5770557,4472838
"2005","Switzerland","CHE",2003,"Europe & Central Asia","High income",7339001,1951954,NA,NA,4063919,NA,40204.988,6231388,4777690
"2006","Switzerland","CHE",2004,"Europe & Central Asia","High income",7389625,1963423,NA,NA,4127529,1.29,40392.005,6313232,5010166
"2007","Switzerland","CHE",2005,"Europe & Central Asia","High income",7437115,1974033,NA,7437115,4186853,NA,41374.761,6860530,5213418
"2008","Switzerland","CHE",2006,"Europe & Central Asia","High income",7483934,1983751,NA,NA,4232492,1.27,41877.14,7437913,5665338
"2009","Switzerland","CHE",2007,"Europe & Central Asia","High income",7551117,1998826,NA,NA,4298555,NA,38019.456,8194131,5829462
"2010","Switzerland","CHE",2008,"Europe & Central Asia","High income",7647675,2021617,NA,NA,4334165,1.3,40392.005,8890444,6056959
"2011","Switzerland","CHE",2009,"Europe & Central Asia","High income",7743831,2044232,NA,NA,4355877,NA,41598.448,9323860,6295735
"2012","Switzerland","CHE",2010,"Europe & Central Asia","High income",7824909,2062803,NA,7824909,4429837,1.66,38756.523,9637229,6565099
"2013","Switzerland","CHE",2011,"Europe & Central Asia","High income",7912398,2080185,NA,NA,4530650,NA,NA,10079067,6741363
"2014","Switzerland","CHE",2012,"Europe & Central Asia","High income",7996861,2096649,NA,7996861,NA,1.88,NA,10413432,6813326
"2015","Channel Islands","CHI",1960,"Europe & Central Asia","High income",109419,67074,NA,NA,NA,NA,NA,NA,NA
"2016","Channel Islands","CHI",1961,"Europe & Central Asia","High income",110399,67965,NA,NA,NA,NA,NA,NA,NA
"2017","Channel Islands","CHI",1962,"Europe & Central Asia","High income",111463,68913,NA,NA,NA,NA,NA,NA,NA
"2018","Channel Islands","CHI",1963,"Europe & Central Asia","High income",112595,69909,NA,NA,NA,NA,NA,NA,NA
"2019","Channel Islands","CHI",1964,"Europe & Central Asia","High income",113778,70943,NA,NA,NA,NA,NA,NA,NA
"2020","Channel Islands","CHI",1965,"Europe & Central Asia","High income",114992,72002,NA,NA,NA,NA,NA,NA,NA
"2021","Channel Islands","CHI",1966,"Europe & Central Asia","High income",116226,73076,NA,NA,NA,NA,NA,NA,NA
"2022","Channel Islands","CHI",1967,"Europe & Central Asia","High income",117475,74166,NA,NA,NA,NA,NA,NA,NA
"2023","Channel Islands","CHI",1968,"Europe & Central Asia","High income",118726,75264,NA,NA,NA,NA,NA,NA,NA
"2024","Channel Islands","CHI",1969,"Europe & Central Asia","High income",119971,76365,NA,NA,NA,NA,NA,NA,NA
"2025","Channel Islands","CHI",1970,"Europe & Central Asia","High income",121196,77459,NA,NA,NA,NA,NA,NA,NA
"2026","Channel Islands","CHI",1971,"Europe & Central Asia","High income",122413,78703,NA,NA,NA,NA,NA,NA,NA
"2027","Channel Islands","CHI",1972,"Europe & Central Asia","High income",123611,79944,NA,NA,NA,NA,NA,NA,NA
"2028","Channel Islands","CHI",1973,"Europe & Central Asia","High income",124728,81142,NA,NA,NA,NA,NA,NA,NA
"2029","Channel Islands","CHI",1974,"Europe & Central Asia","High income",125680,82240,NA,NA,NA,NA,NA,NA,NA
"2030","Channel Islands","CHI",1975,"Europe & Central Asia","High income",126417,83204,NA,NA,NA,NA,NA,NA,NA
"2031","Channel Islands","CHI",1976,"Europe & Central Asia","High income",126906,84027,NA,NA,NA,NA,NA,NA,NA
"2032","Channel Islands","CHI",1977,"Europe & Central Asia","High income",127190,84717,NA,NA,NA,NA,NA,NA,NA
"2033","Channel Islands","CHI",1978,"Europe & Central Asia","High income",127394,85356,NA,NA,NA,NA,NA,NA,NA
"2034","Channel Islands","CHI",1979,"Europe & Central Asia","High income",127694,86061,NA,NA,NA,NA,NA,NA,NA
"2035","Channel Islands","CHI",1980,"Europe & Central Asia","High income",128213,86917,NA,NA,NA,NA,NA,NA,NA
"2036","Channel Islands","CHI",1981,"Europe & Central Asia","High income",128988,87540,NA,NA,NA,NA,NA,NA,NA
"2037","Channel Islands","CHI",1982,"Europe & Central Asia","High income",129983,88313,NA,NA,NA,NA,NA,NA,NA
"2038","Channel Islands","CHI",1983,"Europe & Central Asia","High income",131158,89210,NA,NA,NA,NA,NA,NA,NA
"2039","Channel Islands","CHI",1984,"Europe & Central Asia","High income",132451,90189,NA,NA,NA,NA,NA,NA,NA
"2040","Channel Islands","CHI",1985,"Europe & Central Asia","High income",133804,91212,NA,NA,NA,NA,NA,NA,NA
"2041","Channel Islands","CHI",1986,"Europe & Central Asia","High income",135227,92301,NA,NA,NA,NA,NA,NA,NA
"2042","Channel Islands","CHI",1987,"Europe & Central Asia","High income",136716,93437,NA,NA,NA,NA,NA,NA,NA
"2043","Channel Islands","CHI",1988,"Europe & Central Asia","High income",138186,94563,NA,NA,NA,NA,NA,NA,NA
"2044","Channel Islands","CHI",1989,"Europe & Central Asia","High income",139528,95605,NA,NA,NA,NA,NA,NA,NA
"2045","Channel Islands","CHI",1990,"Europe & Central Asia","High income",140669,96510,NA,NA,NA,NA,NA,NA,NA
"2046","Channel Islands","CHI",1991,"Europe & Central Asia","High income",141568,97373,NA,NA,NA,NA,NA,NA,NA
"2047","Channel Islands","CHI",1992,"Europe & Central Asia","High income",142258,98095,NA,NA,NA,NA,NA,NA,NA
